Indicador,x1,x2,Fitness
Mejor,5.2383852997123785,0.9353074907450133,-4.128421621722379
Media,8.243789191112157,0.9602897423460384,-4.128421621722379
Peor,7.406521757351501,0.9560810617601775,-4.128421621722377
Desv. estándar,,,1.2728223593154518e-15
