Indicador,x1,x2,Fitness
Mejor,4.980487625507377,0.9832555314962665,-4.128421621722379
Media,4.589189188951999,0.9887423115257649,-4.128421621722379
Peor,1.0017081730993127,0.9825900246681011,-4.128421621722377
Desv. estándar,,,1.2728223593154518e-15
