Indicador,x1,x2,Fitness
Mejor,2.5585586890627345,0.7248856471299722,-4.128421621722379
Media,0.1436061439684422,0.057835162420231685,-4.128421621722377
Peor,0.0018714893388067332,0.0062796613168881465,-4.128421621722377
Desv. estándar,,,2.058031776511954e-16
