Generacion,Mejor alpha,Mejor delta,Mejor Fitness
1,1.4724984364054872,0.9189814741424752,-4.128421621722379
2,1.4724984364054872,0.9189814741424752,-4.128421621722379
3,9.653703544385841,0.45455922974357765,-4.128421621722379
4,9.851477485161814,0.4353119487872825,-4.128421621722379
5,5.341035305431542,0.9580706680775829,-4.128421621722379
6,2.1521905052550796,0.9035184785734067,-4.128421621722379
7,6.332189708088517,0.6441868857932782,-4.128421621722379
8,9.714516307382391,0.4560227833481405,-4.128421621722379
9,6.273816518172464,0.6626185461588175,-4.128421621722379
10,5.508420536252485,0.3894295902310666,-4.128421621722379
11,5.363598430301627,0.8018827156816458,-4.128421621722379
12,5.363598430301627,0.8018827156816458,-4.128421621722379
13,5.363598430301627,0.8018827156816458,-4.128421621722379
14,6.670493204840359,0.6855924608203182,-4.128421621722379
15,5.7615439718933095,0.7028307039486199,-4.128421621722379
16,5.7615439718933095,0.7028307039486199,-4.128421621722379
17,5.7615439718933095,0.7028307039486199,-4.128421621722379
18,5.7615439718933095,0.7028307039486199,-4.128421621722379
19,5.7615439718933095,0.7028307039486199,-4.128421621722379
20,5.7615439718933095,0.7028307039486199,-4.128421621722379
21,5.7615439718933095,0.7028307039486199,-4.128421621722379
22,5.7615439718933095,0.7028307039486199,-4.128421621722379
23,6.377989489826453,0.7463985254320468,-4.128421621722379
24,5.9304830720749155,0.7157675134394494,-4.128421621722379
25,5.9304830720749155,0.7157675134394494,-4.128421621722379
26,5.9587600500280695,0.7179253147115146,-4.128421621722379
27,5.9587600500280695,0.7179253147115146,-4.128421621722379
28,5.9587600500280695,0.7179253147115146,-4.128421621722379
29,6.016797566288482,0.7207764637508242,-4.128421621722379
30,3.4201172818963714,0.5382798974629572,-4.128421621722379
31,3.4201172818963714,0.5382798974629572,-4.128421621722379
32,3.4201172818963714,0.5382798974629572,-4.128421621722379
33,5.867822699216646,0.7127334185556548,-4.128421621722379
34,7.034910522293753,0.8766334033637835,-4.128421621722379
35,5.494031433103868,0.7982726732127869,-4.128421621722379
36,5.268419983810015,0.7961512866237803,-4.128421621722379
37,5.268419983810015,0.7961512866237803,-4.128421621722379
38,5.268419983810015,0.7961512866237803,-4.128421621722379
39,5.268419983810015,0.7961512866237803,-4.128421621722379
40,5.268419983810015,0.7961512866237803,-4.128421621722379
41,5.268419983810015,0.7961512866237803,-4.128421621722379
42,7.036141127801862,0.873064346688092,-4.128421621722379
43,7.036141127801862,0.873064346688092,-4.128421621722379
44,5.815563022710764,0.7372824663402755,-4.128421621722379
45,7.040676611976158,0.8675266389890927,-4.128421621722379
46,5.338582221886222,0.9468429279055973,-4.128421621722379
47,5.391895504261223,0.9378336551165987,-4.128421621722379
48,5.391895504261223,0.9378336551165987,-4.128421621722379
49,4.962612915871248,0.9277430125088918,-4.128421621722379
50,4.962612915871248,0.9277430125088918,-4.128421621722379
