Generacion,Mejor alpha,Mejor delta,Mejor Fitness
1,8.858179760859544,0.10111883388645648,-0.1822598382487817
2,8.858179760859544,0.10111883388645648,-0.1822598382487817
3,8.858179760859544,0.10111883388645648,-0.1822598382487817
4,8.927883604586354,0.01421473290419345,-0.188545624474792
5,9.336893623925484,0.019720362995776675,-0.1908036771943639
6,9.336893623925484,0.019720362995776675,-0.1908036771943639
7,9.565058983398883,0.024577919530755856,-0.1919500916245731
8,9.71031035282282,0.03442631037404735,-0.192351542459677
9,9.776383143817377,0.03301996303215651,-0.1928082283492016
10,9.776383143817377,0.03301996303215651,-0.1928082283492016
11,9.697102532274727,0.020458130507218432,-0.192905414286895
12,9.697102532274727,0.020458130507218432,-0.192905414286895
13,9.730734210790024,0.0023048124284489324,-0.1937979196341997
14,9.730734210790024,0.0023048124284489324,-0.1937979196341997
15,9.730734210790024,0.0023048124284489324,-0.1937979196341997
16,9.908164345357736,0.003931976052389189,-0.1947375814959173
17,9.970180080852503,0.0056758755525330076,-0.19502202726354806
18,9.985843887342654,0.003315784536678493,-0.19518875274742775
19,9.98794335571964,0.0017005736172781413,-0.19525395110030863
20,9.99262963092056,0.0012939084624683291,-0.19529306401850866
21,9.991227175759356,0.0004840015393502519,-0.19531178274318706
22,9.990992563628751,0.00039453979986617336,-0.19531340047386866
23,9.995033692547006,0.0005664340722158023,-0.19532999331601925
24,9.998165135947234,0.0007008747748089408,-0.19534280402610033
25,9.99937438683121,0.00022002716336016302,-0.1953650270521123
26,9.99937438683121,0.00022002716336016302,-0.1953650270521123
27,9.99929250113154,0.000191229077526715,-0.1953655094292856
28,9.999253621687055,0.00017809094771666683,-0.1953657210733943
29,9.999054615034183,0.00010065048568482188,-0.19536713284898755
30,9.999247969993652,0.00010659759147002142,-0.1953680004708162
31,9.999067697633357,6.957698954587009e-05,-0.19536820817036063
32,9.99977424495263,5.452407277478036e-05,-0.19537256629042735
33,9.99977424495263,5.452407277478036e-05,-0.19537256629042735
34,9.99977424495263,5.452407277478036e-05,-0.19537256629042735
35,9.999791266256743,3.049145078679383e-05,-0.19537343530745316
36,9.999883953746824,4.383083732293357e-05,-0.19537351267333355
37,9.999878961710927,4.208163473415694e-05,-0.1953735417785282
38,9.999873369882867,4.0137526092196674e-05,-0.19537357388707197
39,9.999816510018652,2.0634726591558763e-05,-0.19537389174296757
40,9.999816510018652,2.0634726591558763e-05,-0.19537389174296757
41,9.99981473602507,1.2425269364176408e-05,-0.19537414693937857
42,9.999990737929219,2.2366690844512004e-05,-0.19537479056836707
43,9.999983222660276,5.3213452139793494e-06,-0.19537529940036807
44,9.999983222660276,5.3213452139793494e-06,-0.19537529940036807
45,9.999983222660276,5.3213452139793494e-06,-0.19537529940036807
46,9.999983222660276,5.3213452139793494e-06,-0.19537529940036807
47,9.999992780699039,3.6712115189862023e-06,-0.19537540501460324
48,9.999992780699039,3.6712115189862023e-06,-0.19537540501460324
49,9.99999198513288,1.372914968154343e-06,-0.19537547480707604
50,9.99999198513288,1.372914968154343e-06,-0.19537547480707604
