Generacion,Mejor alpha,Mejor delta,Mejor Fitness
1,9.912084648326314,0.9221226577553364,1.169119004085589
2,9.987099725058425,0.9883931076518561,1.0163827268434484
3,9.996990821919981,0.9972871218485269,0.9907144720205682
4,9.994182541380702,0.9988149749309219,0.9894900704671992
5,9.992489912232223,0.9986520178071484,0.9890806275226386
6,9.992489912232223,0.9986520178071484,0.9890806275226386
7,9.992489912232223,0.9986520178071484,0.9890806275226386
8,9.992489912232223,0.9986520178071484,0.9890806275226386
9,9.992489912232223,0.9986520178071484,0.9890806275226386
10,9.998991949827872,0.9998452315538897,0.9889387158899965
11,9.998991949827872,0.9998452315538897,0.9889387158899965
12,9.999681550475081,0.9999511072023718,0.988418098992117
13,9.999681550475081,0.9999511072023718,0.988418098992117
14,9.999678938799313,0.9999476681116042,0.988418098992117
15,9.99968134487814,0.9999476911255988,0.988418098992117
16,9.999687881374149,0.9999655861804081,0.988418098992117
17,9.999825324614438,0.9999685632983287,0.988418098992117
18,9.999814255509675,0.9999696989893792,0.988418098992117
19,9.999814255509675,0.9999696989893792,0.988418098992117
20,9.999837483829292,0.9999740149190973,0.988418098992117
21,9.99983535072613,0.9999733441261878,0.988418098992117
22,9.99983535072613,0.9999733441261878,0.988418098992117
23,9.999827260177982,0.9999723914415874,0.988418098992117
24,9.999827260177982,0.9999723914415874,0.988418098992117
25,9.99999643711287,0.9999993574746554,0.9881474977008601
26,9.999996566089566,0.9999996688564486,0.9881474977008601
27,9.999999577648024,0.9999999354061097,0.9881474977008601
28,9.999999943182317,0.9999999909796988,0.9881474977008601
29,9.999999945860017,0.9999999914511961,0.9881474977008601
30,9.999999892154595,0.9999999840740919,0.9881474977008601
31,9.999999645397,0.9999999438427436,0.9881474977008601
32,9.999999645033071,0.9999999452978607,0.9881474977008601
33,9.99999977403931,0.9999999646075144,0.9881474977008601
34,9.99999976824853,0.9999999668850383,0.9881474977008601
35,9.9999995704677,0.99999993378435,0.9881474977008601
36,9.999999661090712,0.9999999465874596,0.9881474977008601
37,9.999999931449182,0.9999999903472007,0.9881474977008601
38,9.999999853829628,0.9999999781715079,0.9881474977008601
39,9.999999826924999,0.9999999728027418,0.9881474977008601
40,9.999999766110719,0.9999999634884382,0.9881474977008601
41,9.999999694794518,0.9999999523066081,0.9881474977008601
42,9.999999958365509,0.9999999935321694,0.9881474977008601
43,9.999999982222972,0.9999999972500399,0.9881474977008601
44,9.99999999756882,0.9999999996213472,0.9881474977008601
45,9.99999999796681,0.9999999996861726,0.9881474977008601
46,9.999999992818022,0.9999999988786139,0.9881474977008601
47,9.999999997299993,0.9999999995780026,0.9881474977008601
48,9.999999997363732,0.9999999995887247,0.9881474977008601
49,9.999999998599058,0.999999999781923,0.9881474977008601
50,9.999999999978726,0.9999999999966942,0.9881474977008601
