Indicador,x1,x2,Fitness
Mejor,9.999894573428206,0.4098061257020451,-0.22440435205312512
Media,9.999737209691787,0.10850685858359897,-0.14139125895152266
Peor,9.999688500348352,0.05262756133197852,-0.1269174407855194
Desv. estándar,,,0.016841444310624853
