Indicador,x1,x2,Fitness
Mejor,9.999238048008394,0.41159619594425806,-0.22439468608129326
Media,9.99866018151221,0.025318536882209322,-0.12208480236335142
Peor,9.99704210114801,0.003173150529042268,-0.11796915294471282
Desv. estándar,,,0.00920826968964777
