Indicador,x1,x2,Fitness
Mejor,9.999987260126757,0.4112229300045697,-0.2244045191829444
Media,9.99999686844147,0.0493025232161343,-0.12465151453248224
Peor,9.999997476073633,0.703739610085891,-0.11861108545610002
Desv. estándar,,,0.008536302235655298
