Generacion,Mejor alpha,Mejor delta,Mejor Fitness
1,9.599204919501727,0.04929075431171559,0.10269133396848043
2,9.599204919501727,0.04929075431171559,0.10269133396848043
3,9.599204919501727,0.04929075431171559,0.10269133396848043
4,9.599204919501727,0.04929075431171559,0.10269133396848043
5,9.827956021972831,0.011925010617348797,0.08934326731958975
6,9.829056373499608,0.011317173512290654,0.08917859500921275
7,9.829056373499608,0.011317173512290654,0.08917859500921275
8,9.83436094840212,0.0056452527647089384,0.08772870263965792
9,9.83436094840212,0.0056452527647089384,0.08772870263965792
10,9.83436094840212,0.0056452527647089384,0.08772870263965792
11,9.991978827575911,0.011910089064618355,0.08768310557388069
12,9.985348480140347,0.0019461617842468117,0.08534377207895359
13,9.98409965994928,0.0015112191125404798,0.08525556148820802
14,9.98409965994928,0.0015112191125404798,0.08525556148820802
15,9.999052228611866,0.0008592670233738111,0.0849586571395329
16,9.998988306373299,0.0008492173517258603,0.0849569808621132
17,9.998523627084406,0.00045920422424886454,0.08487229389694119
18,9.998523627084406,0.00045920422424886454,0.08487229389694119
19,9.998113464882422,0.00024432389086206403,0.08482727059308452
20,9.998325751505764,0.00010173224400890075,0.08479269206255453
21,9.998297386427048,9.543753189217981e-05,0.0847915364803027
22,9.998536880865672,0.00010170481731151907,0.08479061596334882
23,9.998536880865672,0.00010170481731151907,0.08479061596334882
24,9.999751320466867,0.00015376157689342006,0.08479056986503242
25,9.99970477163864,0.00012493404666141634,0.0847844586848595
26,9.99970477163864,0.00012493404666141634,0.0847844586848595
27,9.99969448007291,0.0001205789862385715,0.0847835675339816
28,9.99933480311548,9.504766162145631e-06,0.08476180369005945
29,9.999356438481165,8.509243046741922e-06,0.0847613650932007
30,9.99979572216883,9.572804276609053e-06,0.08475730198111751
31,9.999754867013563,6.126532580008718e-06,0.08475691811434288
32,9.999754867013563,6.126532580008718e-06,0.08475691811434288
33,9.999919426135147,3.8828983050663166e-06,0.08475479490618898
34,9.999919426135147,3.8828983050663166e-06,0.08475479490618898
35,9.999919426135147,3.8828983050663166e-06,0.08475479490618898
36,9.99990776942983,3.0334202942827622e-06,0.08475471583632749
37,9.99991571442559,3.2947278565376044e-06,0.0847546974393032
38,9.999946922135395,3.5399006375517457e-06,0.08475444740490057
39,9.999946922135395,3.5399006375517457e-06,0.08475444740490057
40,9.999946922135395,3.5399006375517457e-06,0.08475444740490057
41,9.999971955310516,7.812484520936914e-07,0.08475357435797114
42,9.999971955310516,7.812484520936914e-07,0.08475357435797114
43,9.999971955310516,7.812484520936914e-07,0.08475357435797114
44,9.999971955310516,7.812484520936914e-07,0.08475357435797114
45,9.999991247093531,1.6006961496784963e-07,0.08475324396069764
46,9.999991247093531,1.6006961496784963e-07,0.08475324396069764
47,9.999991247093531,1.6006961496784963e-07,0.08475324396069764
48,9.999994948552352,3.980611873112214e-08,0.08475318032284315
49,9.999996110603153,4.968862936755328e-08,0.08475317118408102
50,9.999997588489043,7.21256323364231e-08,0.08475316180702805
