Generacion,Mejor alpha,Mejor delta,Mejor Fitness
1,8.737895680873237,0.07385002122993667,0.12092555016311263
2,8.455520922726848,0.01678017272889193,0.10638837683750577
3,8.455520922726848,0.01678017272889193,0.10638837683750577
4,8.455520922726848,0.01678017272889193,0.10638837683750577
5,8.455520922726848,0.01678017272889193,0.10638837683750577
6,9.747378594047781,0.02917557068552125,0.094855727041398
7,9.720928930767293,0.01585435647126615,0.09146326430783816
8,9.720928930767293,0.01585435647126615,0.09146326430783816
9,9.720928930767293,0.01585435647126615,0.09146326430783816
10,9.700950296099835,0.0025162737762048117,0.0883553863666516
11,9.700950296099835,0.0025162737762048117,0.0883553863666516
12,9.700950296099835,0.0025162737762048117,0.0883553863666516
13,9.700950296099835,0.0025162737762048117,0.0883553863666516
14,9.896723648093719,0.0010808189794280277,0.08602364127538707
15,9.907849180192631,0.001483789509922446,0.08600558267302708
16,9.993358096657273,0.00042149286845652206,0.08491436674349283
17,9.997387448689748,0.0004119763610331309,0.08487265105933067
18,9.998352941946443,3.257764477818635e-05,0.08477667921523398
19,9.998352941946443,3.257764477818635e-05,0.08477667921523398
20,9.998352941946443,3.257764477818635e-05,0.08477667921523398
21,9.998352941946443,3.257764477818635e-05,0.08477667921523398
22,9.999508155417558,1.5708753528169935e-05,0.08476151660265113
23,9.999458392548656,9.011737787154869e-06,0.08476048022608004
24,9.999893624009887,8.451978808087736e-06,0.08475608749467153
25,9.999889223180542,3.549159077687698e-06,0.0847550149421047
26,9.999889223180542,3.549159077687698e-06,0.0847550149421047
27,9.999889223180542,3.549159077687698e-06,0.0847550149421047
28,9.999889223180542,3.549159077687698e-06,0.0847550149421047
29,9.999907441766979,1.3617042098790982e-06,0.08475433864629758
30,9.99996728228847,7.658074707590753e-07,0.08475361663784274
31,9.999990949400644,1.319202550761617e-06,0.0847535106355232
32,9.999990008534965,8.093517187676656e-07,0.0847534038400225
33,9.999984474881298,3.611019191559992e-07,0.08475335606911776
34,9.999983992242173,6.6547735507160725e-09,0.08475328014559128
35,9.99999460338042,1.1066055335016131e-08,0.08475317716566386
36,9.99999460338042,1.1066055335016131e-08,0.08475317716566386
37,9.99999460338042,1.1066055335016131e-08,0.08475317716566386
38,9.99999460338042,1.1066055335016131e-08,0.08475317716566386
39,9.9999949091638,3.318064793596058e-09,0.084753172406124
40,9.99999683459831,4.7289836243532794e-09,0.08475315385892872
41,9.99999683459831,4.7289836243532794e-09,0.08475315385892872
42,9.99999962960797,8.05582989690943e-09,0.08475312722632855
43,9.99999962960797,8.05582989690943e-09,0.08475312722632855
44,9.99999962960797,8.05582989690943e-09,0.08475312722632855
45,9.999999736559989,1.039523148990471e-08,0.08475312671057679
46,9.999999742312559,6.975976879825582e-09,0.0847531258761677
47,9.99999976646706,7.327365360063117e-09,0.08475312571942346
48,9.999999816680877,8.833998066100639e-09,0.0847531255701828
49,9.999999681231548,1.6543000411505918e-09,0.08475312526380387
50,9.999999844523208,2.6927236246378993e-09,0.08475312389992172
