Generacion,Mejor alpha,Mejor delta,Mejor Fitness
1,8.66352613168053,0.03538058243524356,0.10900933755331647
2,8.11653957353153,0.00229525627745375,0.10716357432715269
3,8.736982189611185,0.010318771446175101,0.10119635037198885
4,9.344690188139756,0.0038188769241435105,0.09249081235467438
5,9.87747738819537,0.006865895339549256,0.08758616710919898
6,9.87747738819537,0.006865895339549256,0.08758616710919898
7,9.87747738819537,0.006865895339549256,0.08758616710919898
8,9.957488326812975,0.006749730670081263,0.0867552924704672
9,9.957488326812975,0.006749730670081263,0.0867552924704672
10,9.957488326812975,0.006749730670081263,0.0867552924704672
11,9.957488326812975,0.006749730670081263,0.0867552924704672
12,9.95861043421826,0.006311888693559434,0.08663865766141346
13,9.95861043421826,0.006311888693559434,0.08663865766141346
14,9.928003446586324,0.0016118688398928504,0.08583425270624517
15,9.961327553276512,0.0012694351674378025,0.08542452836434938
16,9.961327553276512,0.0012694351674378025,0.08542452836434938
17,9.96550336351128,0.0011624646608900352,0.08535861568597457
18,9.96313795718341,0.0010226595606170929,0.0853498154773278
19,9.993565460795105,0.001085249463700833,0.08506438810525206
20,9.990805589181303,0.00033048569501424336,0.08491864645851366
21,9.988910568701886,0.00020966444272036447,0.08490968806050235
22,9.988910568701886,0.00020966444272036447,0.08490968806050235
23,9.988910568701886,0.00020966444272036447,0.08490968806050235
24,9.99296714937755,0.0002744928213392661,0.08488464357208965
25,9.990175360073444,0.00010786278404966531,0.08487405697442711
26,9.996304255550234,0.0001728724605156675,0.08482872437067586
27,9.996751075109598,0.00015890319762304367,0.08482115816892079
28,9.995979783750366,0.00011946953214805314,0.08481973763361972
29,9.995979783750366,0.00011946953214805314,0.08481973763361972
30,9.995979783750366,0.00011946953214805314,0.08481973763361972
31,9.995979783750366,0.00011946953214805314,0.08481973763361972
32,9.995979783750366,0.00011946953214805314,0.08481973763361972
33,9.997070201961128,3.898466938542546e-05,0.08479071399389143
34,9.999519959741543,1.371017895541413e-05,0.08476094607709088
35,9.999726676814632,1.9614146071830405e-05,0.08476026381136133
36,9.999703975474498,7.188360203095547e-06,0.08475765848613559
37,9.99975940583073,8.484087054200097e-06,0.08475741012607568
38,9.99975940583073,8.484087054200097e-06,0.08475741012607568
39,9.999763653445909,2.993189095563301e-06,0.08475611899112116
40,9.99996100796378,5.317147548035763e-06,0.08475471379056167
41,9.999953175969166,3.7646455935994766e-06,0.0847544372612862
42,9.999953175969166,3.7646455935994766e-06,0.0847544372612862
43,9.999953175969166,3.7646455935994766e-06,0.0847544372612862
44,9.999953175969166,3.7646455935994766e-06,0.0847544372612862
45,9.999953175969166,3.7646455935994766e-06,0.0847544372612862
46,9.999953175969166,3.7646455935994766e-06,0.0847544372612862
47,9.999953175969166,3.7646455935994766e-06,0.0847544372612862
48,9.999945305881816,2.847659486972585e-06,0.08475430572225438
49,9.99998588105754,1.9101286655747837e-06,0.08475369476746139
50,9.99997805905112,1.5356400404034796e-06,0.0847536862047457
