Indicador,x1,x2,Fitness
Mejor,9.999999999783586,0.9999999998907534,0.9881474977008601
Media,9.999999999882782,0.999999999939131,0.9881474977008602
Peor,9.999999999783586,0.9999999998907534,0.9881474977008601
Desv. estándar,,,1.1102230246251565e-16
