Indicador,x1,x2,Fitness
Mejor,9.999999998928933,0.9999999999283651,0.9881474977008601
Media,9.999999999088809,0.99999999993995,0.9881474977008602
Peor,9.999999998928933,0.9999999999283651,0.9881474977008601
Desv. estándar,,,1.1102230246251565e-16
