Indicador,x1,x2,Fitness
Mejor,9.999997420012269,0.9999998404832446,0.9881474977008601
Media,9.999998015761395,0.9999998775105463,0.9881474977008602
Peor,9.999997420012269,0.9999998404832446,0.9881474977008601
Desv. estándar,,,1.1102230246251565e-16
